Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.42872748017808104,Não rejeita H₀
ARCHLM,0.05,0.004777073496042479,Rejeita H₀
Ljung Box,0.05,1.5162531376795557e-5,Rejeita H₀
