Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,10.499700852613532,10.52471921811554,10.544547049775005,10.562721432224702,10.589018583148858
5.0,10.517445879022628,10.548518103623767,10.570790783448803,10.593774621510903,10.623256034998175
12.0,10.542553185413551,10.572191118752112,10.598751741578461,10.623894692494632,10.658074978630873
