Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,3949.7496365186776,4942.426397601081,5908.782384297294,7028.138685748883,8613.770336106865
5.0,10014.360914182922,16700.630229060615,27542.333344526618,47001.05644292756,103821.46186707026
12.0,5279.521496187239,9558.116916606752,14428.986061964752,22386.235545998967,52425.20422968614
