Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.01124284184633012,Rejeita H₀
ARCHLM,0.05,0.00011662563476451791,Rejeita H₀
Ljung Box,0.05,2.282176967797409e-40,Rejeita H₀
