Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.40041664075198424,Não rejeita H₀
ARCHLM,0.01,0.007894788173841844,Rejeita H₀
Ljung Box,0.01,5.796091759330976e-35,Rejeita H₀
