Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,104.0,104.0,104.01085504493105,104.05634607038273,104.30295610203434
5.0,104.00000681857904,120.8439175312984,142.03665845545288,163.0798673708026,248.95619694704965
12.0,104.00000003350098,117.85282016229249,152.9136122341634,205.47911082674403,328.51610053904096
