Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.008800619267558709,Rejeita H₀
ARCHLM,0.01,7.324536442900106e-7,Rejeita H₀
Ljung Box,0.01,8.039911099855403e-55,Rejeita H₀
