Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,10.112986717616709,10.264166146716246,10.370551439812088,10.455825430985758,10.552929700791395
5.0,10.111680818217826,10.264078140823848,10.36979049958114,10.45572878242349,10.550341813971842
12.0,10.083705176781702,10.249870482010158,10.357899506748332,10.447077559547617,10.553141909565749
