Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,9.832404109408655,10.15195286758423,10.353858544055651,10.546784475162632,10.86075285867717
5.0,9.432588543405878,9.97495983630029,10.373345236412481,10.74143491639547,11.404613776784505
12.0,9.316888834090326,9.594998626285612,10.096097082859796,10.506474861697468,11.079846314949886
