Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.022046643469726575,Rejeita H₀
H,0.05,0.031445358594624384,Rejeita H₀
ARCHLM,0.05,0.06932557444932923,Não rejeita H₀
Ljung Box,0.05,5.419873346862765e-8,Rejeita H₀
