Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.02204664346973938,Rejeita H₀
H,0.05,0.03144535859462394,Rejeita H₀
ARCHLM,0.05,0.06932557444932286,Não rejeita H₀
Ljung Box,0.05,5.419873346862883e-8,Rejeita H₀
