Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,9.531830881032409,9.558390589018853,9.57943998246694,9.598734060277865,9.626651337662151
5.0,9.54744752570459,9.576336462749012,9.597015951751276,9.620029999800026,9.648631994401942
12.0,9.55588295914514,9.58306351640175,9.603825880704292,9.623753322020862,9.65061875723697
