Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,3.578881870373749e-6,Rejeita H₀
ARCHLM,0.01,0.03380295380695335,Não rejeita H₀
Ljung Box,0.01,2.2285048207177673e-6,Rejeita H₀
