Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,3.5788818703744227e-6,Rejeita H₀
ARCHLM,0.01,0.03380295380695363,Não rejeita H₀
Ljung Box,0.01,2.2285048207177817e-6,Rejeita H₀
