Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.6501917502392238,Não rejeita H₀
ARCHLM,0.01,0.006394268394225656,Rejeita H₀
Ljung Box,0.01,3.102763280126444e-58,Rejeita H₀
