Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.23432383746993163,Não rejeita H₀
H,0.01,0.7315406602696544,Não rejeita H₀
ARCHLM,0.01,0.004825559175003313,Rejeita H₀
Ljung Box,0.01,8.451983248636838e-6,Rejeita H₀
