Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,4.462738307853528,4.8422456330202115,5.143016974630672,5.418706898078609,5.817612310421792
5.0,4.649426883302948,4.997224127244513,5.2975332335705545,5.622558902936489,6.027190176956247
12.0,4.892505325337046,5.267380011932136,5.513168806302667,5.752600395985462,6.117041207176303
