Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.23432383746991597,Não rejeita H₀
H,0.01,0.7315406602696655,Não rejeita H₀
ARCHLM,0.01,0.004825559175003463,Rejeita H₀
Ljung Box,0.01,8.451983248637047e-6,Rejeita H₀
