Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,1.8430194451875824e6,1.8598267466444816e6,1.874390493599742e6,1.8894599631855115e6,1.9093980565243845e6
5.0,884.4327354457649,928.3170762138575,1099.2913416052725,1554.143255466022,4091.146828609248
12.0,27131.86095176831,169738.92456554403,770592.0334560135,5.594413570342513e6,2.406852351725578e8
