Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,9.591516991714057,9.600709907166397,9.607995578168131,9.614673694739942,9.624336495655683
5.0,2012.5556115423071,31639.598692952022,144102.59014025715,396028.2400302454,1.1487478394334817e6
12.0,-739877.0533445935,-142295.8319503343,59783.28310677865,462076.2319738079,1.5565202526739005e6
