Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,3.714426994228224e-5,Rejeita H₀
ARCHLM,0.01,4.154134847209634e-35,Rejeita H₀
Ljung Box,0.01,0.0,Rejeita H₀
