Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,11124.31835938,11124.31835938,11124.31835938,11124.31835938,11124.31835938
5.0,20228.151794387046,20866.684821747767,21346.351649502296,21800.972044727736,22514.429468788658
12.0,26375.017024946705,27582.296789348587,28412.23256395495,29196.630368761325,30709.8525724032
