Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.5920428086260572,Não rejeita H₀
ARCHLM,0.01,0.0038872361745170155,Rejeita H₀
Ljung Box,0.01,1.716975929209402e-13,Rejeita H₀
