Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,8.499344226110743,8.508537141562723,8.51582281256417,8.522500929135719,8.532163730051082
5.0,13327.146436917954,221693.05848772923,985882.8066556031,2.730733851727505e6,7.8818393215169795e6
12.0,-91823.25246428401,193952.5871311629,1.0451235323554658e6,3.274335759830526e6,8.342163455065581e6
