Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,8648.61493940677,10827.356831404462,12948.905749611322,15406.904416085534,18889.589243435505
5.0,13823.899833683336,17174.633335900253,20966.061283878513,25200.585404066012,33109.785746976915
12.0,18062.84665562169,24027.684320339933,29251.810900368684,35015.51476453764,45877.907977564275
