Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.275813652641369,Não rejeita H₀
ARCHLM,0.01,6.208769384795812e-8,Rejeita H₀
Ljung Box,0.01,7.992123001758747e-87,Rejeita H₀
