Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,36044.5291559876,36533.55927997104,36958.46429694226,37399.240965005905,37984.15114709855
5.0,37230.214384084196,38396.61603314142,39307.108042643624,40236.13291391276,41617.81563562792
12.0,40599.763853221586,41875.99127397692,42723.755084132805,43589.08453455658,45046.64154021442
