Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.9707068241797638,Não rejeita H₀
ARCHLM,0.05,7.765587759849879e-17,Rejeita H₀
Ljung Box,0.05,5.617586332420163e-45,Rejeita H₀
