Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,1.1698644871131177e-6,Rejeita H₀
H,0.05,0.11223618665416235,Não rejeita H₀
ARCHLM,0.05,0.0028198561861494673,Rejeita H₀
Ljung Box,0.05,0.006872911939151324,Rejeita H₀
