Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,1.3243592830465502e-13,Rejeita H₀
H,0.01,0.794366570292341,Não rejeita H₀
ARCHLM,0.01,0.3931023602742567,Não rejeita H₀
Ljung Box,0.01,5.4902859825309736e-6,Rejeita H₀
