Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,0.013213854530543887,Não rejeita H₀
H,0.01,0.6312805256119876,Não rejeita H₀
ARCHLM,0.01,0.04179343385581041,Não rejeita H₀
Ljung Box,0.01,3.152251374260648e-6,Rejeita H₀
