Steps,Q5%,Q25%,Q50%,Q75%,Q95%
1.0,1990.9496686343655,2106.980979944532,2210.5040388234916,2320.5440328234745,2470.717337197453
5.0,1794.366414056211,1920.124417484348,2001.144321511279,2089.6833671150926,2238.7775682740403
12.0,2011.8084619277722,2162.333127101685,2268.9362158212934,2377.067395250418,2532.388173513823
