Teste,0.05,pvalor,Rejeicao
Jarque Bera,0.05,0.013213854530543887,Rejeita H₀
H,0.05,0.6312805256119876,Não rejeita H₀
ARCHLM,0.05,0.04179343385581041,Rejeita H₀
Ljung Box,0.05,3.152251374260648e-6,Rejeita H₀
