Teste,0.01,pvalor,Rejeicao
Jarque Bera,0.01,1.1698644871131177e-6,Rejeita H₀
H,0.01,0.11223618665416235,Não rejeita H₀
ARCHLM,0.01,0.0028198561861494673,Rejeita H₀
Ljung Box,0.01,0.006872911939151324,Rejeita H₀
