ar,dates,fit_in_sample,param_1,param_2,q_residuals,residuals,seasonality,std_residuals
29692.082893195802,2000-01-01,44439.0,23.538025255007177,40459.88891924318,0.5305696807444362,0.0,6911.316480409817,0.0
32138.00799406098,2000-02-01,54612.07351549384,23.538025255007177,54612.07351549384,0.12947413611023934,686.9264845061625,7744.4890006526075,0.061024834042867945
32786.52939602913,2000-03-01,54759.5826819857,23.538025255007177,54759.5826819857,-0.4274421134580879,-5417.582681985703,7408.811291121891,-0.47998805610456957
30069.669341140176,2000-04-01,39671.189274480486,23.538025255007177,39671.189274480486,-1.157157914988156,-9208.189274480486,3153.7184247242567,-1.1261183357144344
25236.937545543453,2000-05-01,24709.109315036905,23.538025255007177,24709.109315036905,-0.886251569994922,-4555.109315036905,-997.3578591101046,-0.8943895684875696
22933.08082896915,2000-06-01,19959.452441339385,23.538025255007177,19959.452441339385,-0.5067164762430216,-2277.4524413393847,-2277.8203829795507,-0.5535867744581173
21867.611628615785,2000-07-01,15101.246860677653,23.538025255007177,15101.246860677653,0.5216969520552776,1455.7531393223471,-4288.150040404283,0.46769199922517485
22854.634683785116,2000-08-01,12784.081930472872,23.538025255007177,12784.081930472872,1.2153420189403012,3267.918069527128,-5794.5423218018805,1.2401854352928505
24850.574735479146,2000-09-01,13413.807023692087,23.538025255007177,13413.807023692087,3.7866364709769402,13075.192976307913,-6084.804981084144,4.7291279622087155
32278.657184275948,2000-10-01,20167.947901277585,23.538025255007177,20167.947901277585,-0.9848011095468365,-4072.9479012775846,-5090.264944352343,-0.9797880907766551
30300.028997658508,2000-11-01,24787.594824680764,23.538025255007177,24787.594824680764,-0.15469802592694268,-1125.5948246807638,-2814.300044461529,-0.22030923946728298
29932.30838844159,2000-12-01,36924.51804070395,23.538025255007177,36924.51804070395,-0.11107667492439852,-1353.5180407039516,2128.9115385857026,-0.17784195571549904
29435.651868191595,2001-01-01,48184.17084732405,23.538025255007177,48184.17084732405,-1.6150571935510034,-14862.17084732405,6911.311377415393,-1.4964522776417746
21475.569385388862,2001-02-01,38119.587117434654,23.538025255007177,38119.587117434654,-0.5038205335258625,-4328.587117434654,7744.490493843799,-0.5509129570708484
19265.28669953908,2001-03-01,34314.783371108235,23.538025255007177,34314.783371108235,-0.5408535032316082,-4137.783371108235,7408.813407733938,-0.5850210603228274
17141.847900978126,2001-04-01,24129.513698308434,23.538025255007177,24129.513698308434,-0.1451340179097576,-1049.513698308434,3153.719917915456,-0.2110204546130762
16705.915568460463,2001-05-01,16679.20403686908,23.538025255007177,16679.20403686908,0.6841839929350155,2208.7959631309204,-997.3611572029157,0.6424883995973782
18065.518894497392,2001-06-01,15734.237324556732,23.538025255007177,15734.237324556732,0.5245906019011166,1526.7626754432677,-2277.8188897883592,0.4707722444652173
